id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,reviews total,pre 2014 reviews,post 2014 reviews
32763092,Steps to SOCO - Location can’t be Beat!,1523587,Dallas,,78704,30.23947,-97.75186,Entire home/apt,450,3,3,2019-06-09,1.0,20,344,3,0,3
32763287,Master Bed/Bath close to downtown/East Austin,62094761,Daniel,,78741,30.22115,-97.73591,Private room,150,3,1,2019-03-12,0.24,1,0,14,0,1
32763752,Sweet Home South Austin,228222357,Debbe,,78745,30.208479999999998,-97.81198,Entire home/apt,395,2,13,2019-06-30,3.31,1,115,9,0,13
32764523,East Austin Luv Nest,46934255,Tod,,78702,30.25173,-97.71489,Entire home/apt,60,2,17,2019-07-10,4.11,1,74,5,0,17
32765142,Low-key Place to Sleep,7883934,Lauren,,78745,30.203229999999998,-97.78233,Private room,50,2,7,2019-06-16,1.78,1,22,21,0,7
32767241,"Private Room, 20 Minutes From Downtown Austin",98207851,Meaghan,,78725,30.241059999999997,-97.58638,Private room,40,1,12,2019-07-05,2.88,1,116,1,0,12
32768006,BAH,224057251,Bah,,78741,30.246990000000004,-97.73057,Entire home/apt,85,1,24,2019-06-15,6.15,2,253,31,0,24
32768481,SoCo SXSW dream!,51183342,Hunter,,78704,30.24912,-97.74977,Entire home/apt,127,1,3,2019-03-15,0.73,4,0,1,0,3
32769025,Eastside Glamping near great restaurants.,3440175,James,,78702,30.2546,-97.70423000000001,Entire home/apt,67,1,26,2019-07-03,5.95,6,47,32,0,26
32770999,Mueller Oasis,132003332,Jodi,,78723,30.299329999999998,-97.70828,Entire home/apt,250,1,1,2019-03-11,0.24,1,0,1,0,1
32776383,NEW build ★803+ 5-Star Reviews★ - Family/Couples,12925390,Nathan & Julie,,78745,30.210009999999997,-97.80815,Entire home/apt,89,2,25,2019-07-07,6.2,8,34,12,0,25
32778210,Cheap 1-bedroom in Downtown Austin,66816227,James,,78701,30.27133,-97.7491,Private room,200,1,2,2019-03-13,0.47,1,0,76,0,2
32783279,Master bedroom in northeast Austin,44295194,Melanie,,78724,30.300320000000003,-97.6414,Private room,129,2,3,2019-05-27,0.76,1,0,36,0,3
32783435,COMFY CLEAN APARTMENT LOCATED <10 MINS FROM SXSW,246582324,Mo,,78741,30.234859999999998,-97.71675,Private room,125,1,2,2019-03-17,0.48,1,0,60,0,2
32785024,SXSW comfy bedroom 15 minutes to downtown Austin,5609080,Kay,,78724,30.30123,-97.64084,Private room,60,2,1,2019-03-12,0.24,1,0,8,0,1
32785126,"Comfortable, warm, clean room on South Congress",111442810,Stephanie,,78745,30.18484,-97.78225,Private room,75,2,2,2019-05-04,0.67,1,223,3,0,2
32787511,Hunter S. Thompson Room in Airy Bungalow,20985661,Jordyn,,78721,30.28033,-97.69549,Private room,44,1,12,2019-06-09,2.93,1,1,1,0,12
32787605,"Beautiful new 2 BR, 2 Bath 1100 sq ft guest house!",15092302,Chris,,78702,30.25255,-97.71701,Entire home/apt,250,2,5,2019-07-07,3.13,1,311,26,0,5
32787753,Peaceful place,28885817,Maria,,78724,30.272890000000004,-97.63216,Private room,39,2,3,2019-04-15,0.74,1,89,11,0,3
32790074,Luxury condo on Lake Travis!  Brand new!,56286142,Sheryl,,78734,30.43106,-97.93972,Entire home/apt,250,7,1,2019-04-21,0.36,1,25,13,0,1
32790348,Brand New Modern Condo just off of South Congress,163094324,John,,78704,30.2448,-97.75314,Entire home/apt,200,2,6,2019-05-27,1.53,1,66,15,0,6
32793239,Affordable and convenient bedroom available.,21066171,Neil,,78723,30.303729999999998,-97.68105,Private room,75,1,1,2019-05-28,0.65,1,365,1,0,1
32793296,Luxurious SoCo 2 BR- 10 minutes from Downtown,58935613,Yessica,,78745,30.212120000000002,-97.77096,Entire home/apt,300,2,2,2019-07-07,0.51,1,99,174,0,2
32793430,"Corporate Ranch Home, King Bed, Domain Area",97503385,Laurie & Dave,,78727,30.44159,-97.70425999999999,Entire home/apt,90,30,2,2019-05-01,0.66,2,142,6,0,2
32794523,"GLAM CAMPING, 15 miles to DWTN~ N AUSTIN ATX",36761661,Laura,,78727,30.41856,-97.67841999999999,Private room,28,2,4,2019-06-15,1.0,3,362,9,0,4
32797916,Private Bedroom within 2bedroom - Hyde Park area,171208055,Antonio,,78751,30.30463,-97.73621,Private room,75,1,7,2019-06-09,2.02,2,0,19,0,7
32798777,Hip 2nd-Story Studio in Brentwood w/ Deck,109638288,TurnKey Vacation Rentals,,78756,30.33178,-97.74082,Entire home/apt,115,2,2,2019-05-27,0.51,72,0,57,0,2
32804142,Bring Your Friends! 8 Queen Beds.,67450970,Garrett,,78723,30.28295,-97.70188,Entire home/apt,600,3,1,2019-04-29,0.4,1,180,22,0,1
32807193,A summer Incredible 4 BR/2.5BA Austin Home,246771074,Santos,,78744,30.16232,-97.74542,Entire home/apt,225,1,10,2019-06-02,2.54,1,87,100,0,10
32808869,Sonder | South Congress | Bright 1BR + Balcony,219500569,Sonder (Austin),,78704,30.252270000000003,-97.7491,Entire home/apt,128,2,9,2019-06-19,2.23,90,343,5,0,9
32809096,Sonder | South Congress | Spacious 2BR + Balcony,219500569,Sonder (Austin),,78704,30.25126,-97.74948,Entire home/apt,160,2,14,2019-06-23,3.5,90,334,82,0,14
32809288,Queen PillowTop +3 Beds✦Self Check In✦5 Mins to DT,68652507,Martin,,78705,30.287709999999997,-97.74733,Entire home/apt,79,1,1,2019-06-14,1.0,2,19,14,0,1
32809443,Sonder | South Congress | Stunning 3BR + Balcony,219500569,Sonder (Austin),,78704,30.25135,-97.74791,Entire home/apt,217,2,20,2019-06-27,4.8,90,326,4,0,20
32809446,Sonder | South Congress | Vibrant 1BR + Balcony,219500569,Sonder (Austin),,78704,30.25093,-97.74899,Entire home/apt,123,2,7,2019-05-12,1.72,90,343,36,0,7
32811039,Cozy Bungalow in East Austin!,26308563,Meredith,,78722,30.28649,-97.7087,Entire home/apt,145,3,1,2019-03-12,0.24,1,0,15,0,1
32813161,"AUSTIN VILLA: POOL, 8 Beds(4 Queens & 4 Twins) 3/2",106275215,Thad,,78704,30.246090000000002,-97.76534000000001,Entire home/apt,450,3,7,2019-07-05,3.09,3,329,5,0,7
32813588,Freshly renovated east Austin home,36109855,Joshua,,78741,30.23306,-97.70331,Entire home/apt,200,2,2,2019-03-17,0.51,1,88,13,0,2
32813630,Guest House at The Lookout,121128894,Ann,,78736,30.240109999999998,-97.97896999999999,Entire home/apt,125,2,4,2019-07-08,2.45,1,87,1,0,4
32813690,"GARAGE  SUITE, 15 miles to DWTN~N AUSTIN ATX",36761661,Laura,,78753,30.413529999999998,-97.6786,Private room,32,1,7,2019-05-18,1.93,3,274,1,0,7
32814532,Martins Music Capitol Crash Crib,225711783,Martin,,78727,30.424,-97.72872,Private room,40,1,8,2019-07-07,2.31,2,154,1,0,8
32814915,Central Austin Home,12451133,Josh & Whitney,,78721,30.26956,-97.69594000000001,Entire home/apt,300,2,1,2019-03-13,0.25,1,90,3,0,1
32815647,"West Campus Apartment-downtown, SXSW, ACL, 6th St",145982717,Ahmed,,78705,30.28998,-97.74914,Private room,70,3,1,2019-05-30,0.68,1,12,50,0,1
32818422,Full Home within Minutes to Downtown Austin,246888385,Eric,,78724,30.28895,-97.66247,Entire home/apt,199,2,1,2019-04-14,0.33,1,365,11,0,1
32818633,Austin Throwback w/ Private Bathroom & Queen Bed,122384858,John,,78750,30.4602,-97.80478000000001,Private room,45,1,12,2019-07-05,2.88,1,87,17,0,12
32819768,Private Upstairs Suite in East Austin,874790,Cassy,,78702,30.270870000000002,-97.70374,Private room,90,1,6,2019-07-08,1.5,2,21,51,0,6
32820288,1 BDR Violet Room 10 MIN to Airport & Downtown!,28002922,Max,,78741,30.222509999999996,-97.72426,Private room,150,1,2,2019-06-10,0.81,5,365,24,0,2
32821986,Master Room+Bath w/ Tub 15mins to DT,2274752,Maya,,78723,30.28975,-97.6689,Private room,100,1,2,2019-03-13,0.48,2,39,2,0,2
32822024,Private Bedroom 10 mins from Downtown,56098776,Cody,,78741,30.221359999999997,-97.73722,Private room,55,2,5,2019-05-29,1.24,1,141,13,0,5
32831056,Private Room + Bath in Windsor Wonderland,10448711,Michelle,,78723,30.30961,-97.68649,Private room,120,2,2,2019-03-17,0.5,1,107,17,0,2
32833881,Airy 1BR in East Austin by Sonder,219500569,Sonder (Austin),,78702,30.262190000000004,-97.72644,Entire home/apt,115,2,9,2019-06-24,2.39,90,287,114,0,9
32834027,Bright 1BR in East Austin by Sonder,219500569,Sonder (Austin),,78702,30.26006,-97.72438000000001,Entire home/apt,112,2,12,2019-06-23,2.88,90,304,29,0,12
32834136,Modern 1BR in East Austin by Sonder,219500569,Sonder (Austin),,78702,30.260109999999997,-97.72466,Entire home/apt,105,2,12,2019-06-25,3.24,90,316,21,0,12
32834394,Chic 1BR in East Austin by Sonder,219500569,Sonder (Austin),,78702,30.26159,-97.72593,Entire home/apt,112,2,12,2019-06-09,3.16,90,325,14,0,12
32834492,Cozy space 5 min from downtown / SXSW,89466712,Craig,,78705,30.290340000000004,-97.74287,Shared room,100,2,1,2019-03-10,0.24,2,0,6,0,1
32834695,Modern South Austin Apartment // Perfect Location,32071226,Tamara,,78704,30.25198,-97.76531999999999,Entire home/apt,159,2,5,2019-04-06,1.21,1,0,1,0,5
32834784,Lively 1BR in East Austin by Sonder,219500569,Sonder (Austin),,78702,30.26197,-97.72429,Entire home/apt,111,2,10,2019-06-21,2.52,90,322,16,0,10
32835679,SoCo Casita on South Congress in Travis Heights!,11897556,Clay,,78704,30.24826,-97.74874,Entire home/apt,180,2,20,2019-07-09,4.96,1,132,6,0,20
32836712,Couple Getaway w/ King Bed ❤️ of Soco !,247023420,Bon Voyage,,78704,30.22575,-97.76126,Entire home/apt,125,3,17,2019-07-07,3.95,2,106,55,0,17
32837719,Shared East Austin Home w/Private Suite,243772438,Jenny,,78721,30.27313,-97.68593,Private room,150,2,6,2019-07-06,1.45,1,361,11,0,6
32838144,Bouldin Treehouse Sunshine Room,74220746,Annie,,78704,30.24768,-97.76079,Private room,60,1,10,2019-07-07,2.48,2,45,9,0,10
32840670,Private Room in SW Austin,56338080,Joe And Melissa,,78739,30.192909999999998,-97.90515,Private room,80,1,1,2019-03-16,0.25,1,39,84,0,1
32840706,Master Suite by the Colorado River,160527098,Ariel,,78725,30.22715,-97.5909,Private room,85,1,1,2019-04-14,0.33,8,0,141,0,1
32842073,Bedroom for SXSW,6880535,Ilya,,78741,30.238459999999996,-97.73382,Private room,140,1,1,2019-03-10,0.24,1,0,103,0,1
32843046,"Hyde Park Condo, Near UT with Pool",1541934,Margo,,78751,30.30742,-97.72632,Entire home/apt,79,28,1,2019-04-16,0.34,12,332,97,0,1
32843544,Artsy East Side Abode,41283788,Keith,,78721,30.27474,-97.68311,Private room,90,1,10,2019-05-19,2.38,1,363,116,0,10
32843756,Private Studio in West Austin - 3 Mins from DT,10592630,Taylor,,78703,30.29727,-97.7652,Entire home/apt,95,1,6,2019-06-23,1.58,3,245,26,0,6
32844074,Private Room with Balcony in West Campus,52268836,Shawn And Megan,,78705,30.28599,-97.74304000000001,Private room,120,1,27,2019-06-28,6.48,1,320,9,0,27
32844511,Cozy 2BR Apartment in Downtown,101634416,Walter,,78705,30.28411,-97.74843,Entire home/apt,170,2,5,2019-06-05,1.56,2,118,3,0,5
32845878,Beautiful Private Room+Bath Next to Downtown/UT!,124342303,Muhammad,,78705,30.286440000000002,-97.74763,Private room,105,7,2,2019-04-13,0.5,3,58,2,0,2
32846930,East Austin Getaway,143930201,Alejandra,,78721,30.26183,-97.68983,Entire home/apt,135,2,2,2019-04-20,0.49,1,19,10,0,2
32847132,Vintage Guest House has Modern Twist near SoCo,18253226,Stay Local Austin,,78704,30.24398,-97.74306,Entire home/apt,200,2,1,2019-07-07,1.0,13,30,52,0,1
32848438,229 big master room,237691055,Yang,,78750,30.4568,-97.81396,Private room,79,1,1,2019-03-15,0.25,2,0,43,0,1
32848656,North Central Violet Crown,92307753,Kevin,,78757,30.335959999999996,-97.72843,Entire home/apt,64,1,15,2019-07-07,5.42,1,139,16,0,15
32848722,Perfect ACL downtown Austin spot!,95139463,Felicity,,78705,30.28479,-97.74880999999999,Entire home/apt,79,2,18,2019-06-27,4.5,8,231,151,0,18
32848945,Airstream Glamping - Steps Away from SOCO!,247133107,Celia,,78704,30.246170000000003,-97.7509,Entire home/apt,200,2,9,2019-07-07,2.43,1,20,83,0,9
32850511,Private Room N House 10 MIN to Downtown & Airport!,28002922,Max,,78741,30.22424,-97.72336,Private room,200,1,5,2019-05-31,1.56,5,315,3,0,5
32850669,1 BDR Verde Room- 10MIN from Airport and Downtown!,28002922,Max,,78741,30.224079999999997,-97.72414,Entire home/apt,200,1,3,2019-05-26,0.76,5,309,2,0,3
32858558,East Austin House With Pool,24516340,David,,78702,30.258840000000003,-97.72961,Entire home/apt,899,3,8,2019-06-23,2.31,19,145,1,0,8
32861807,Chic New 3/2.5 in the Heart of South Austin 78704,2902636,David And Kendall,,78704,30.237040000000004,-97.77109,Entire home/apt,150,2,6,2019-07-07,1.43,1,42,2,0,6
32861914,Bouldin Treehouse Giant Room w/private bath,74220746,Annie,,78704,30.24917,-97.75905999999999,Private room,60,1,16,2019-06-09,3.81,2,51,3,0,16
32862330,The Cozy Cottage,101719509,Kailie,,78751,30.31502,-97.72368,Entire home/apt,85,2,17,2019-06-23,4.02,1,36,4,0,17
32863894,"1BR Apt, 7MI to SXSW & Downtown",210622135,Bret,,78744,30.17812,-97.77379,Entire home/apt,99,2,3,2019-03-16,0.73,9,0,3,0,3
32866140,Toro Canyon /10 Min to DT/Pool/Hot Tub/Sport Ct/ +,247256498,Jake,,78746,30.314870000000003,-97.79289,Entire home/apt,1200,3,8,2019-06-30,2.03,1,123,13,0,8
32866511,Backyard Cottage,7138679,Tosca,,78722,30.286579999999997,-97.71224000000001,Entire home/apt,95,2,3,2019-06-16,0.76,1,0,14,0,3
32867417,Watumba Lake View/Brand New,147976747,Valerie,,78734,30.407429999999998,-97.92302,Entire home/apt,1595,2,1,2019-05-19,0.55,1,334,2,0,1
32867553,Jay's Oasis,228592555,Jay,,78750,30.46273,-97.80339000000001,Private room,80,1,15,2019-06-30,3.54,1,349,6,0,15
32868371,East Side Perfection,247275754,Britt,,78702,30.26162,-97.72516,Entire home/apt,450,1,2,2019-03-13,0.48,1,0,203,0,2
32869367,Spacious Studio in Southwest Austin,46957802,Matthew,,78749,30.22997,-97.83336,Entire home/apt,175,1,13,2019-07-08,3.1,1,65,4,0,13
32870044,East Austin 2 Bedroom Home,247287332,Andrew,,78702,30.279459999999997,-97.72085,Entire home/apt,1200,2,31,2019-06-23,7.95,1,166,9,0,31
32870087,"Easy 3 Bed 1 Bath, sleeps 6 fun West Campus House.",114268313,Hughes,,78705,30.298000000000002,-97.74417,Entire home/apt,247,1,12,2019-06-24,5.81,1,57,323,0,12
32870187,"GREAT LOCATION- Downtown Austin, West 6th Street",56354640,Chelsea,,78703,30.277420000000003,-97.76418000000001,Shared room,100,1,15,2019-07-07,3.6,1,79,80,0,15
32871223,Cozy Private Room Minutes from Airport & Downtown,34141257,Danny,,78741,30.224429999999998,-97.69677,Private room,90,1,3,2019-03-17,0.74,1,0,18,0,3
32871278,Hill country townhome minutes to Lake Travis,176112292,Sandy,,78734,30.38052,-97.93895,Entire home/apt,75,5,4,2019-05-27,1.01,2,146,129,0,4
32871919,Cute Zilker Apartment-Treehousey & Near Greenbelt,247307934,Olivia,,78704,30.246859999999998,-97.78192,Private room,95,1,3,2019-03-16,0.73,1,0,97,0,3
32872681,3bd East Side Bungalow ❀ 2 Miles from Downtown!,104150634,Lucinda,,78702,30.262520000000002,-97.70513000000001,Entire home/apt,250,2,16,2019-07-07,3.84,1,94,12,0,16
32875363,Extremely cozy room in a relaxed environment,77758853,Michael,,78747,30.151840000000004,-97.78399999999999,Private room,35,1,18,2019-06-30,4.35,1,147,20,0,18
32885541,South Austin Schoolhouse Suite,3721063,Selah,,78745,30.20004,-97.82972,Entire home/apt,150,2,12,2019-06-23,3.05,1,143,99,0,12
32889115,Oasis in Austin,4283800,Evelyn,,78717,30.5106,-97.74297,Entire home/apt,150,30,1,2019-03-17,0.25,1,34,112,0,1
32890051,601 Theresa Ave.,247442794,Drew,,78703,30.27852,-97.76590999999999,Entire home/apt,625,30,6,2019-05-19,1.49,2,0,18,0,6
32890300,East Side Bedroom for SXSW - 5 min to DT,89026511,Zach,,78702,30.27239,-97.71809,Private room,95,2,4,2019-04-29,0.97,1,79,1,0,4
32894622,The Middleton estate living room couch crashin,177411568,Joseph,,78725,30.265890000000002,-97.62843000000001,Shared room,45,1,1,2019-03-17,0.25,2,0,2,0,1
32896642,Cute Private Bedroom in Austin,117142014,Brian,,78723,30.30296,-97.68166,Private room,46,30,9,2019-04-21,2.2,2,232,105,0,9
32897159,"Private Queen Bedroom, Cute Residential House",117142014,Brian,,78723,30.30156,-97.68245999999999,Private room,58,30,3,2019-04-14,0.73,2,273,13,0,3
32897289,Rainey Street District Shared Condo!!,247498629,Cole,,78702,30.25378,-97.7361,Private room,250,1,1,2019-03-19,0.26,1,364,3,0,1
32897772,Incredible High Rise in AUSTIN  **BEST LOCATION**!,200774257,Lillian (Hidden By Airbnb),,78701,30.2595,-97.73776,Entire home/apt,200,1,14,2019-07-07,3.53,2,256,2,0,14
32898594,Panoramic views of Lake Austin high in the hills,4838083,Justin,,78734,30.38213,-97.91619,Entire home/apt,300,3,12,2019-07-06,2.98,1,89,17,0,12
32898736,Luxury 26th Floor Downtown - Walk to ACL!,9490254,Gabriela,,78701,30.26367,-97.74509,Entire home/apt,545,3,2,2019-03-17,0.5,1,11,12,0,2
32899689,5 minutes from downtown action,247514116,Jesus,,78741,30.2342,-97.71936,Private room,70,1,5,2019-03-24,1.25,1,0,190,0,5
32900391,Menlo at Mueller,7904669,Joe,,78723,30.32007,-97.68664,Entire home/apt,95,3,1,2019-03-08,0.24,1,0,1,0,1
32904649,Mi Casa es su Casa! (Queen),238819834,Sara,,78744,30.16928,-97.76997,Private room,300,1,2,2019-05-27,0.67,4,90,13,0,2
32906997,★Retreat To An Open Concept Loft In ATX ★,15439279,Allie,,78757,30.34037,-97.7185,Entire home/apt,175,2,10,2019-06-10,2.5,1,361,11,0,10
32910465,Breezy Room in Quiet East Bungalow (Plant museum),14867535,Miriam,,78721,30.27448,-97.67721999999999,Private room,150,1,4,2019-05-19,0.98,3,89,19,0,4
32911946,Experience Classic Austin - Close to Everything!,67052418,Magnolia,,78702,30.2753,-97.70706,Entire home/apt,115,30,19,2019-06-29,4.71,1,107,9,0,19
32915495,Charming Duplex Near Downtown,15805983,Nurah,,78741,30.23528,-97.73411999999999,Entire home/apt,130,3,1,2019-03-15,0.25,1,20,17,0,1
32915500,SoCo Bungalow,6557458,Dee,,78704,30.25198,-97.74946,Entire home/apt,109,1,3,2019-06-24,2.2,1,157,8,0,3
32916120,PEACEFUL HIDEAWAY - CENTRAL,247647306,Jeffrey,,78735,30.23804,-97.80999,Private room,79,2,1,2019-04-14,0.33,1,362,82,0,1
32916260,Private suite with media room & private bath,153044491,Rebecca,,78747,30.13127,-97.77013000000001,Private room,65,2,2,2019-05-19,0.65,2,37,21,0,2
32916557,Cozy cottage close to downtown!,8871830,Shanon And Sarah,,78722,30.2852,-97.71975,Entire home/apt,250,2,5,2019-06-09,1.2,1,82,40,0,5
32917130,East Austin - Cute and Comfy Room (#1),246369666,Alberto,,78721,30.26882,-97.68637,Private room,45,1,17,2019-07-06,4.11,2,7,13,0,17
32917395,Sleek 1BR in Downtown Austin #1509 by WanderJaunt,104309976,WanderJaunt,,78701,30.269609999999997,-97.74954,Entire home/apt,10000,1,29,2019-07-10,7.07,81,172,3,0,29
32918007,Magical Urban Farm Avion,1596704,Steph,,78702,30.25667,-97.69478000000001,Entire home/apt,220,2,4,2019-04-28,1.04,2,67,41,0,4
32918466,2 bedroom 2 bath in the heart of the Domain,22647318,National Corporate Housing-Houston,,78758,30.399440000000002,-97.72324,Entire home/apt,78,3,2,2019-05-02,0.8,8,0,9,0,2
32918778,"Private luxury studio, 20 min to center of Austin",2456120,Jeff,,78733,30.34021,-97.8569,Entire home/apt,140,2,4,2019-05-29,1.02,1,65,4,0,4
32920659,East side queen bed near 183,4784584,Trevor,,78724,30.281999999999996,-97.64578,Private room,33,1,9,2019-07-05,2.2,2,5,1,0,9
32920994,Comfortable Glamping near Amazing Restaurants,3440175,James,,78702,30.25415,-97.70359,Entire home/apt,130,1,15,2019-07-06,3.6,6,20,2,0,15
32921018,Tarrytown Retreat,247690163,Therese,,78703,30.3005,-97.7601,Entire home/apt,500,1,8,2019-06-17,2.47,1,161,9,0,8
32922921,15 minutes to downtown! Nice neighborhood,247709393,Carlos,,78749,30.208820000000003,-97.85200999999999,Entire home/apt,100,3,1,2019-04-21,0.36,2,180,2,0,1
32923762,Downtown Luxury  Apartment,141725735,Bobby,,78705,30.29216,-97.72318,Entire home/apt,100,1,19,2019-07-07,4.63,1,351,10,0,19
32927733,Charming Duplex w/ Fenced Yard & Patio,109638288,TurnKey Vacation Rentals,,78746,30.277040000000003,-97.80703000000001,Entire home/apt,115,2,1,2019-05-12,0.48,72,345,9,0,1
32936617,Perfect place to relax and feel like in home.,160767804,Samuel,,78753,30.39429,-97.67781,Private room,60,1,2,2019-04-14,0.63,1,88,160,0,2
32937803,Guest Bedroom in 2/1.5 Townhome,7955263,Ellen,,78756,30.32317,-97.74148000000001,Private room,30,1,2,2019-06-29,2.0,2,6,1,0,2
32938544,"The Nook, Private Room",2274752,Maya,,78723,30.288490000000003,-97.66821999999999,Private room,65,1,3,2019-05-26,0.73,2,9,38,0,3
32938974,★Entire Apt✔South ATX✔Free Parking✔1 BR★78704,1783648,Robert,,78704,30.23945,-97.78312,Entire home/apt,105,2,19,2019-07-09,4.63,1,72,1,0,19
32939864,Rustic NE Austin Home 2 BR + 1 Bath,1601233,Marlena,,78753,30.363259999999997,-97.68094,Entire home/apt,250,1,8,2019-06-02,2.03,1,0,9,0,8
32940160,Minutes from Downtown/Lady Bird Lake,226750291,Aaron,,78741,30.239209999999996,-97.72229,Private room,65,1,3,2019-03-24,0.73,3,83,1,0,3
32941776,Perfect home with pool and spa on the greenbelt,118923788,Ryan,,78745,30.202479999999998,-97.82366999999999,Entire home/apt,249,3,17,2019-06-28,4.36,1,118,1,0,17
32941812,"Luxury Downtown Austin, Entertaining And Relaxing",69368460,Jacqueline,,78701,30.270359999999997,-97.74768,Entire home/apt,285,2,6,2019-06-23,1.64,1,250,12,0,6
32955301,The Forest House,156463743,Erika,,78753,30.385070000000002,-97.6641,Private room,65,1,1,2019-07-08,1.0,1,155,1,0,1
32955417,Pick me! Pick me!,8347831,Vincent,,78751,30.31927,-97.71095,Entire home/apt,300,1,3,2019-04-07,0.76,1,364,30,0,3
32960220,"Amazing, custom woodworking apt!",148769336,Paul,,78704,30.23119,-97.76642,Entire home/apt,150,3,5,2019-06-16,1.97,2,109,1,0,5
32962941,South Lamar House Close to Downtown,37996456,Eric,,78704,30.24612,-97.77574,Entire home/apt,175,2,6,2019-06-16,1.86,1,12,91,0,6
32963125,Montopolis Room,94660148,Landy,,78741,30.22975,-97.6951,Private room,40,1,26,2019-07-10,6.34,1,84,28,0,26
32963462,"Modern, Private BR/BA NW hills; 10 min DT, w/pool",218467407,Bailey,,78731,30.342640000000003,-97.76496999999999,Private room,100,1,4,2019-04-14,1.0,2,79,13,0,4
32966021,Waterfront On Lake Austin Beachfront Boat Dock,67818609,Suzanne,,78732,30.384829999999997,-97.91193,Entire home/apt,1000,2,3,2019-05-19,1.08,1,153,66,0,3
32967085,Family-Friendly Home with a BBQ Patio in East Austin,54299904,Emeka,,78723,30.322029999999998,-97.67081999999999,Entire home/apt,200,2,7,2019-07-07,2.16,1,39,5,0,7
32974880,Quiet Suburban Getaway,50248105,Candice And Jamison,,78747,30.147890000000004,-97.74239,Private room,45,2,4,2019-07-01,1.33,1,105,40,0,4
32980267,Bright Bungalow in Austin's Best Neighborhood!,2934425,Brett,,78704,30.25419,-97.7565,Entire home/apt,125,1,17,2019-07-07,5.1,14,148,1,0,17
32981094,"Quiet, private space less than 5 miles from DT",196924263,Collyn,,78741,30.218659999999996,-97.69334,Private room,99,1,14,2019-06-16,3.96,1,177,45,0,14
32982758,Spacious Bedroom Right Next to Downtown,18013221,Mila,,78702,30.27011,-97.72534,Private room,54,2,1,2019-05-28,0.65,1,0,6,0,1
32983388,Private Bedroom in Zilker - 20 min walk Downtown,15468198,Hannah,,78704,30.25651,-97.76584,Private room,170,2,1,2019-03-17,0.25,1,0,155,0,1
32983934,Fiesta like there's no manana!,20704282,Catherine,,78734,30.38225,-97.932,Entire home/apt,265,2,7,2019-07-04,1.78,3,171,171,0,7
32983944,"Casa Vaquero - Explore downtown, Zilker, SoCo!",2934425,Brett,,78704,30.256009999999996,-97.75843,Entire home/apt,125,1,19,2019-07-07,5.59,14,150,41,0,19
32984296,Downtown in Minutes! East Austin WHOLE PLACE,6778814,Ian,,78741,30.23477,-97.69957,Entire home/apt,250,2,3,2019-06-30,2.65,2,79,1,0,3
32984499,Chic North Austin Apartment,32431107,Brittany,,78728,30.43927,-97.69074,Entire home/apt,75,1,17,2019-06-30,4.18,1,4,1,0,17
32986184,"Apartment w/ kitchen, gym,&pool- Near UT & D-town",106410215,Murtaza Ali,,78705,30.28821,-97.74354,Entire home/apt,64,1,1,2019-04-27,0.39,2,40,37,0,1
32988955,Bright and homey studio apartment in Austin.,133473005,Nadia,,78745,30.196990000000003,-97.79142,Entire home/apt,75,1,12,2019-06-10,3.05,1,37,16,0,12
32990297,Cozy 2 bedroom on the East Side - Sleeps 6!,195003107,GiGi,,78702,30.275240000000004,-97.70543,Entire home/apt,115,3,9,2019-06-17,2.45,9,342,39,0,9
32993922,The Austin Element Waterfront Suite on Town Lake,1649731,Sean,,78741,30.24441,-97.72725,Private room,75,2,4,2019-05-28,1.32,3,87,6,0,4
33000358,2 Queens in Loft area,35647872,Maurice,,78723,30.29095,-97.66878,Shared room,50,1,2,2019-06-23,2.0,1,27,174,0,2
33005824,Downtown East Side Luxe Commuter Closet,3910956,James,,78702,30.278000000000002,-97.7124,Private room,43,1,4,2019-05-26,1.02,5,110,57,0,4
33006138,"South Austin House: Lovely with pool, 20 min to DT",15522934,Kent,,78737,30.22682,-97.9281,Entire home/apt,150,2,19,2019-06-28,4.83,2,23,138,0,19
33038232,Dormigo Fabulous 2 Bedroom steps from South Congress,57308515,Dormigo,,78704,30.23791,-97.74132,Entire home/apt,42,1,1,2019-04-02,0.29,28,104,3,0,1
33038840,Dormigo Magnificent 2 Bedroom steps from South Congress,57308515,Dormigo,,78704,30.23575,-97.74278000000001,Entire home/apt,48,1,3,2019-06-04,0.89,28,104,6,0,3
33041221,UT Austin Cottage,248679730,Dj,,78751,30.298009999999998,-97.72107,Private room,69,1,2,2019-04-21,0.57,1,4,65,0,2
33043270,"Oh-So-Suite Private Entrance & Bath, 4 mi to DT!",407093,Paula,,78745,30.220570000000002,-97.78265999999999,Entire home/apt,105,1,40,2019-07-10,10.17,1,32,24,0,40
33043883,Private bedroom in a townhouse in central Austin,99946745,John,,78752,30.32473,-97.68338,Private room,55,1,6,2019-05-04,1.98,1,150,10,0,6
33045970,Sleek 2BR in South Congress #177 by WanderJaunt,104309976,WanderJaunt,,78704,30.227729999999998,-97.76071999999999,Entire home/apt,10000,1,22,2019-06-30,5.59,81,172,36,0,22
33047226,Lilly's Old South River City Carriage House,248734259,Tim,,78704,30.244090000000003,-97.74278000000001,Entire home/apt,180,2,6,2019-07-07,3.75,1,332,68,0,6
